"repository_url","age_days","forks","subscribers","stargazers","pull_requests","issues","comments","commits","contributors","followers"
https://api.github.com/repos/Lemmih/hsSDL2,374,19,18,48,53,13,0,335,21,13
https://api.github.com/repos/LemonBoy/ldm,1100,16,10,83,18,15,1,76,10,45
https://api.github.com/repos/lenary/memes,314,1,0,0,2,0,0,17,2,42
https://api.github.com/repos/leny/grunt-supervisor,192,3,1,4,3,1,0,27,3,42
https://api.github.com/repos/leofiore/vimrc,591,5,3,5,1,0,0,32,1,13
https://api.github.com/repos/Leonidas-from-XIV/node-xml2js,1514,135,36,963,60,97,13,222,29,48
https://api.github.com/repos/leopro/pugroma-kata-03-2014,168,14,2,0,2,0,0,4,1,20
https://api.github.com/repos/lepture/editor,547,94,58,1047,19,36,0,83,11,1340
https://api.github.com/repos/levinunnink/Smooth-Line-View,1126,85,22,524,8,9,0,58,5,19
https://api.github.com/repos/lexicalunit/pancake-master,196,2,2,1,2,0,0,123,3,10
https://api.github.com/repos/LFeh/coding-style,185,18,8,26,2,1,1,109,3,107
https://api.github.com/repos/lgatto/MSnbase,1437,4,2,2,17,21,0,579,4,30
https://api.github.com/repos/libpcp/pcp,433,3,5,5,7,4,0,13,5,1
https://api.github.com/repos/liedm/liedm-moodle,188,8,2,0,33,2,5,23370,199,0
https://api.github.com/repos/ligthyear/discourse-plugin-shared-edit,182,3,3,7,1,1,0,14,2,37
https://api.github.com/repos/limcheekin/jquery-validation-ui,977,17,6,19,17,28,4,95,5,10
https://api.github.com/repos/limpkin/mooltipass,270,35,48,151,93,29,0,1003,12,5
https://api.github.com/repos/lindseydiloreto/craft-smartmap,226,5,8,41,2,24,0,85,3,9
https://api.github.com/repos/linickx/rsdns,1087,12,5,39,11,9,1,74,7,3
https://api.github.com/repos/linsomniac/python-memcached,530,37,15,91,30,23,9,115,8,22
https://api.github.com/repos/linuxswords/play-recipes,183,0,1,0,0,0,0,8,2,3
https://api.github.com/repos/LinZap/cjcuweb,194,4,3,3,47,8,9,162,5,5
https://api.github.com/repos/liranbg/jceConnection,192,3,2,1,20,5,2,83,3,2
https://api.github.com/repos/lisd/lisd.com,287,1,1,0,1,0,0,1,1,0
https://api.github.com/repos/littleq0903/spritz-cmd,195,6,2,26,3,1,0,15,2,55
https://api.github.com/repos/liu21st/thinkphp,1066,584,197,678,95,92,27,888,33,260
https://api.github.com/repos/LiuLang/bcloud-packages,172,43,30,73,48,30,2,246,6,88
https://api.github.com/repos/llelectronics/3ncode,355,1,2,1,1,0,0,3,1,2
https://api.github.com/repos/lmarlow/resque-meta,1568,20,4,52,12,4,0,51,6,12
https://api.github.com/repos/lmccart/p5.js,559,136,134,1766,105,263,18,1348,25,208
https://api.github.com/repos/lmenezes/elasticsearch-kopf,388,36,28,311,21,139,4,399,8,30
https://api.github.com/repos/lmoehn/tdd_sinatra,168,1,1,0,1,0,3,11,2,12
https://api.github.com/repos/locked/4stability,279,1,1,0,5,0,1,49,2,9
https://api.github.com/repos/loganwbrown/art_eventz,173,3,1,0,59,3,0,336,4,1
https://api.github.com/repos/LogicAndTrick/sledge,629,13,21,51,22,172,9,646,6,3
https://api.github.com/repos/Logiraptor/chicken,206,2,2,11,1,0,0,14,2,1
https://api.github.com/repos/lokesh/lightbox2,1058,694,112,1372,67,249,5,126,8,277
https://api.github.com/repos/loneleeandroo/ngMeteor,383,27,9,106,6,33,0,212,3,6
https://api.github.com/repos/loopj/android-async-http,1296,2149,553,4298,219,472,32,645,60,701
https://api.github.com/repos/LOQUILLO/Fetch-SublimeText2,976,3,2,2,1,0,2,121,1,0
https://api.github.com/repos/lorensiuswlt/AndroidInstagram,178,8,2,13,1,1,0,3,2,214
https://api.github.com/repos/lox/pheasant,1576,21,9,80,54,69,7,346,17,61
https://api.github.com/repos/lpgleaves/C-Text-Based-Adventure,169,7,7,0,6,0,1,105,7,0
https://api.github.com/repos/lr/directory-service,785,2,1,2,3,28,0,88,3,3
https://api.github.com/repos/lra/mackup,520,159,56,1109,220,107,5,734,66,36
https://api.github.com/repos/LRuffati/3DScAp,169,6,2,0,170,0,0,428,8,0
https://api.github.com/repos/lstrojny/phpunit-clever-and-smart,294,3,6,113,14,20,6,79,2,126
https://api.github.com/repos/luaye/FoosLadder,732,3,5,1,1,2,0,168,3,1
https://api.github.com/repos/lubieniebieski/bootstrap-datetimepicker-rails,604,44,4,58,6,14,0,21,2,12
https://api.github.com/repos/lucagrulla/node-tail,1175,24,26,73,13,13,0,68,6,15
https://api.github.com/repos/lucaslew/whitespace,546,44,10,138,40,18,3,173,12,1
https://api.github.com/repos/Lucca-z/LZ-5,192,2,3,1,4,1,0,3,1,11
https://api.github.com/repos/lucek/avatarly,191,2,2,26,2,2,0,26,3,12
https://api.github.com/repos/luckypool/Brewfile,167,3,2,2,2,5,0,49,3,13
https://api.github.com/repos/lufylegend/lufylegend.js,656,70,25,115,7,47,0,169,1,21
https://api.github.com/repos/luislavena/mini_portile,1280,15,2,42,13,20,3,97,7,193
https://api.github.com/repos/LukasRychtecky/werkzeug,318,3,5,1,69,218,1,600,4,0
https://api.github.com/repos/lukaswelte/DCIntrospect-ARC,851,33,13,112,27,13,1,108,12,7
https://api.github.com/repos/lukec/luk.ec,933,1,1,1,1,0,0,1,1,101
https://api.github.com/repos/lukeross/pyaspora,609,6,6,8,3,33,0,236,3,3
https://api.github.com/repos/lukesampson/scoop,485,35,38,525,88,69,4,765,18,34
https://api.github.com/repos/lusis/chef-kibana,426,105,12,66,45,23,10,72,16,221
https://api.github.com/repos/lusis/nginx-sticky-module,285,2,4,3,1,1,0,5,1,221
https://api.github.com/repos/Lusitanian/PHPoAuthLib,767,185,56,490,187,114,15,427,63,33
https://api.github.com/repos/luxflux/puppet-keepalived,922,12,2,7,10,0,0,68,6,17
https://api.github.com/repos/luxflux/puppet-openvpn,1123,55,11,46,60,33,4,251,24,17
https://api.github.com/repos/luxflux/puppet-sysfs,954,4,1,2,2,0,0,9,3,17
https://api.github.com/repos/Luxhell/JDBC,168,1,2,0,1,0,0,15,2,3
https://api.github.com/repos/lvzongting/work-with-linux,172,10,6,18,3,4,0,30,4,60
https://api.github.com/repos/lxcid/LXReorderableCollectionViewFlowLayout,706,143,68,781,24,52,0,70,9,94
https://api.github.com/repos/m038/plugin-TagesWocheMobilePluginBundle,277,3,1,0,45,2,1,383,4,3
https://api.github.com/repos/M66B/XPrivacy,470,193,74,584,867,1111,288,7464,60,68
https://api.github.com/repos/maban/console-browsers,703,10,7,34,6,4,0,87,6,191
https://api.github.com/repos/macbre/phantomas,793,54,44,931,34,355,2,1107,16,25
https://api.github.com/repos/machty/emblem-site,570,9,3,1,7,7,0,111,7,132
https://api.github.com/repos/maciaslopez/WSDL-DSL,326,2,3,1,1,0,0,18,2,2
https://api.github.com/repos/macworld/ezHTTP,176,3,1,2,14,1,0,49,4,5
https://api.github.com/repos/madrobby/microjs.com,1228,422,36,926,612,37,13,1366,278,1847
https://api.github.com/repos/madrobby/zepto,1449,1450,403,7232,481,523,166,1264,151,1847
https://api.github.com/repos/madskristensen/vswebessentials.com,594,18,6,14,56,7,35,262,14,330
https://api.github.com/repos/madskristensen/WebEssentials2013,447,220,96,666,504,992,504,2391,38,330
https://api.github.com/repos/mafintosh/tar-stream,262,5,2,37,8,17,0,97,6,353
https://api.github.com/repos/MagerValp/AutoDMGUpdateProfiles,319,5,3,6,9,0,0,8,4,113
https://api.github.com/repos/magnayn/Jenkins-Repository,1291,20,2,17,10,11,0,77,8,8
https://api.github.com/repos/magnusvk/counter_culture,837,44,11,223,24,47,2,69,12,8
https://api.github.com/repos/mahmoudimus/nose-timer,720,12,4,44,27,18,1,68,10,99
https://api.github.com/repos/mailin-api/mailin-api-php,382,5,3,4,1,1,0,96,4,6
https://api.github.com/repos/mainland/language-c-quote,1069,14,5,24,24,15,0,116,6,41
https://api.github.com/repos/majestrate/jy2p,221,1,2,1,3,0,0,15,2,5
https://api.github.com/repos/makeusabrew/bootbox,1038,473,155,2262,88,221,2,453,46,95
https://api.github.com/repos/malecki/edav,287,49,10,7,232,15,16,1481,36,27
https://api.github.com/repos/malelu/inf1715,200,1,2,0,2,4,1,217,3,5
https://api.github.com/repos/managementboy/mntv,1334,2,4,5,1,12,0,137,2,2
https://api.github.com/repos/mandubian/play-autosource,454,32,25,124,30,15,2,138,14,127
https://api.github.com/repos/maniacbug/RF24,1269,289,90,312,20,31,6,213,3,113
https://api.github.com/repos/Manishearth/SE-CitationHelper,199,1,1,0,2,3,0,43,2,49
https://api.github.com/repos/manojmj92/subtitle-downloader,246,39,11,75,4,1,0,32,5,57
https://api.github.com/repos/manolo/shell2junit,248,4,3,7,4,1,0,3,1,21
https://api.github.com/repos/manuelbieh/Geolib,1130,76,41,701,19,20,0,160,14,16
https://api.github.com/repos/manuelvanrijn/selectize-rails,467,10,1,42,4,1,0,17,2,13
https://api.github.com/repos/maokura/test01,166,1,2,0,1,0,0,6,2,0
https://api.github.com/repos/mar10/fancytree,569,126,59,386,59,256,1,694,16,13
https://api.github.com/repos/marchtea/scrapy_doc_chs,175,48,24,161,18,39,0,111,8,26
https://api.github.com/repos/marcisme/sketch-preview,472,7,14,137,4,6,1,32,2,10
https://api.github.com/repos/marcoose/grunt-pseudolocalize,231,1,1,1,1,0,0,10,2,0
https://api.github.com/repos/marcua/qurk_experiments,168,1,1,0,1,0,0,10,2,42
https://api.github.com/repos/marcussaad/MTG-FirefoxOS,196,3,4,4,2,2,0,14,2,16
https://api.github.com/repos/marghidanu/stuffo-carbon,180,1,1,0,1,7,0,27,2,1
https://api.github.com/repos/marianr/seneca-postgres-store,649,6,3,2,2,3,0,18,3,2
https://api.github.com/repos/marijnh/CodeMirror,1333,1374,313,5259,1228,1575,229,3883,325,879
https://api.github.com/repos/marijnh/Eloquent-JavaScript,343,106,75,542,69,62,5,495,34,879
https://api.github.com/repos/MarioRicalde/SCSS.tmbundle,1508,98,37,841,53,126,25,197,27,79
https://api.github.com/repos/mariusmuja/flann,1260,94,40,237,53,155,2,655,21,27
https://api.github.com/repos/Markko/CSCI3130-Project,237,4,5,0,34,9,4,182,5,2
https://api.github.com/repos/marklagendijk/angular-recursion,213,8,4,38,1,4,1,7,2,18
https://api.github.com/repos/markpitchless/moosex-getopt-usage,918,2,1,1,1,9,0,153,1,3
https://api.github.com/repos/markus1189/helm-proc,168,1,1,2,2,0,0,34,2,3
https://api.github.com/repos/marozau/cpp_craft_0314,188,29,5,7,297,6,0,625,24,6
https://api.github.com/repos/marteloge/TDT4300,242,2,4,1,5,0,0,98,2,9
https://api.github.com/repos/martin-helmich/libcintelhex,597,4,3,4,18,11,0,143,4,10
https://api.github.com/repos/martine/ninja,1310,193,86,1082,583,228,70,1786,86,212
https://api.github.com/repos/martiner/gdc-userscripts,214,2,3,3,2,0,0,7,3,3
https://api.github.com/repos/martinpitt/umockdev,780,7,7,29,10,32,0,58,5,2
https://api.github.com/repos/MartinSandberg/adapt-piechart-master,174,1,1,0,1,0,0,12,2,1
https://api.github.com/repos/martypitt/swagger-springmvc,855,152,48,267,72,372,22,699,23,25
https://api.github.com/repos/masayuki0812/c3,417,237,128,2817,76,482,0,1060,31,61
https://api.github.com/repos/masui/Gyazz,1255,9,4,21,57,85,0,429,6,124
https://api.github.com/repos/matb33/meteor-collection-hooks,465,18,9,106,11,47,13,107,6,26
https://api.github.com/repos/matburt/mobileorg-android,1734,132,55,560,55,398,18,1136,29,30
https://api.github.com/repos/matehat/cqerl,318,14,10,33,10,28,15,130,4,24
https://api.github.com/repos/mateor/auto-patcher,736,47,19,67,40,253,354,923,10,31
https://api.github.com/repos/mathertel/OneButton,253,4,6,8,2,0,1,7,2,3
https://api.github.com/repos/mathias/gnar,183,2,2,3,2,9,0,24,2,63
https://api.github.com/repos/mathiasbynens/jquery-placeholder,1693,1207,141,3036,59,162,15,71,11,1940
https://api.github.com/repos/mathiashelsen/stm32-playground,171,1,2,1,11,0,0,64,2,0
https://api.github.com/repos/mathildathompson/wdi_sydney_feb,196,12,0,0,88,0,0,278,10,23
https://api.github.com/repos/matiu/dolar-blue,266,3,1,6,5,2,0,22,2,27
https://api.github.com/repos/matllubos/django-is-core,217,4,3,1,63,35,11,311,4,2
https://api.github.com/repos/Matt-Esch/virtual-dom,228,25,39,691,36,68,59,201,6,47
https://api.github.com/repos/mattboldt/typed.js,471,53,14,258,15,23,1,72,7,29
https://api.github.com/repos/mattcav/neimieipanni,243,2,2,0,25,0,0,166,5,3
https://api.github.com/repos/MattGelfand/portfolio,176,1,1,0,2,3,0,12,2,1
https://api.github.com/repos/matthew-brett/delocate,190,2,1,5,4,1,0,180,2,45
https://api.github.com/repos/MatthewMueller/array,669,28,26,630,18,12,1,125,9,375
https://api.github.com/repos/MatthewYork/DateTools,173,101,63,1582,20,17,0,180,17,113
https://api.github.com/repos/mattlaver/angular-justgage,426,18,4,17,7,2,0,39,7,3
https://api.github.com/repos/mattn/emmet-vim,1663,170,94,2031,49,182,21,808,34,1241
https://api.github.com/repos/mattn/goveralls,509,16,4,80,18,15,1,74,9,1241
https://api.github.com/repos/mattn/mruby-pjson,168,3,1,10,1,0,0,7,2,1241
https://api.github.com/repos/mattroweshow/microposts2014,288,2,7,0,4,1,0,75,6,0
https://api.github.com/repos/mattt/AnimatedGIFImageSerialization,167,31,17,581,4,4,4,17,3,6052
https://api.github.com/repos/mattt/FormatterKit,1141,232,112,2298,93,44,7,315,65,6052
https://api.github.com/repos/mattt/TTTAttributedLabel,1221,591,124,2825,164,271,28,470,72,6052
https://api.github.com/repos/mattupstate/flask-social,522,37,8,90,30,31,5,167,14,186
https://api.github.com/repos/mattupstate/flask-social-example,907,25,7,55,7,14,0,66,2,186
https://api.github.com/repos/mattweber/solr-for-wordpress,1365,30,13,73,29,31,4,71,9,23
https://api.github.com/repos/matus-chochlik/oglplus,538,26,37,172,9,71,2,1112,5,13
https://api.github.com/repos/mauricesvay/moonmoon,1587,19,11,70,39,29,0,115,8,128
https://api.github.com/repos/MAvoss/johnny,171,1,2,0,1,0,0,6,3,0
https://api.github.com/repos/mawww/kakoune,1040,13,11,104,48,183,1,2288,6,8
https://api.github.com/repos/maxcobmara/ogma,225,6,0,0,180,4,2,873,5,2
https://api.github.com/repos/maxcobmara/txport,309,2,1,0,86,0,0,293,4,2
https://api.github.com/repos/maxehmookau/echonest-ruby-api,579,28,4,28,25,12,0,87,14,28
https://api.github.com/repos/maximebf/atomik,1360,16,10,38,11,25,0,70,4,75
https://api.github.com/repos/maximebf/php-debugbar,458,102,62,828,100,59,0,336,31,75
https://api.github.com/repos/maximecb/Higgs,745,27,27,255,80,59,8,1234,10,136
https://api.github.com/repos/MaximeHeckel/HarborJS,202,2,4,19,7,3,0,107,1,23
https://api.github.com/repos/maximromanov/althurayya,181,1,1,0,3,0,0,18,2,1
https://api.github.com/repos/maxogden/dat,438,139,300,2860,50,132,15,727,32,2117
https://api.github.com/repos/maxogden/voxel,618,17,14,121,12,6,1,52,8,2117
https://api.github.com/repos/mayanklahiri/bib2json,514,2,1,16,2,2,0,5,2,6
https://api.github.com/repos/mayhem/community-leadership,167,1,2,2,1,0,0,5,2,32
https://api.github.com/repos/mayhem/statler-waldorf,889,5,1,3,6,0,0,16,6,32
https://api.github.com/repos/mazaq1/mirkorandom,168,1,1,0,1,0,0,4,1,0
https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes,1256,272,67,1195,13,3,7,129,10,12
https://api.github.com/repos/mbigles1/lightgraphos,385,2,3,1,23,17,0,126,2,2
https://api.github.com/repos/mbjordan/Colors,977,9,7,83,3,5,0,46,4,7
https://api.github.com/repos/mbostock/d3,1442,6861,473,29832,576,1439,142,3203,77,5899
https://api.github.com/repos/mbryksin/projectJANE,191,5,1,0,33,4,1,203,5,7
https://api.github.com/repos/mcanevet/puppet-btsync,460,10,2,10,4,6,0,71,1,4
https://api.github.com/repos/mcavage/node-restify,1232,351,129,2487,224,457,57,858,70,233
https://api.github.com/repos/mcelaney/method_inspect_test,169,1,2,0,1,0,0,5,1,20
https://api.github.com/repos/mdelapenya/jira-metrics-portlet,214,2,1,0,26,0,8,218,2,6
https://api.github.com/repos/mdinacci/MDRadialProgress,523,86,13,531,18,10,0,94,8,15
https://api.github.com/repos/mdipierro/web2py-book,737,109,18,68,192,38,0,748,52,185
https://api.github.com/repos/mdo/code-guide,718,473,188,3375,57,55,6,125,27,5339
https://api.github.com/repos/mdo/wtf-html-css,168,63,56,984,21,28,0,61,11,5339
https://api.github.com/repos/mdrjr/SSHRemoteExec,889,3,2,4,1,0,0,39,1,15
https://api.github.com/repos/mechanicalgirl/young-coders-tutorial,542,33,18,107,3,2,0,20,2,149
https://api.github.com/repos/medanny/ArchiveManager,194,9,2,3,14,2,0,54,7,2
https://api.github.com/repos/megabaks/stuff,1373,15,11,39,27,25,29,2236,14,11
https://api.github.com/repos/megatron-uk/everdrive-fat,230,2,2,4,2,4,0,23,3,1
https://api.github.com/repos/meillin/sesp_web,167,1,3,0,1,0,0,186,3,0
https://api.github.com/repos/merces/pev,935,31,22,70,51,25,20,468,15,95
https://api.github.com/repos/mgaitan/preciosa_mobile,216,9,5,6,19,44,2,193,6,43
https://api.github.com/repos/mgcrea/angular-strap,731,847,226,4121,257,802,37,530,54,327
https://api.github.com/repos/mgonto/restangular,522,429,208,4111,162,710,29,653,88,208
https://api.github.com/repos/mhagger/git-multimail,669,20,8,40,44,22,4,327,9,54
https://api.github.com/repos/mhausenblas/5stardata.info,960,18,7,24,13,3,0,88,12,141
https://api.github.com/repos/mhemesath/r2d3,871,118,53,469,22,127,8,177,15,55
https://api.github.com/repos/mher/flower,792,156,63,896,98,176,12,653,41,55
https://api.github.com/repos/mherrb/dhcpv6,281,1,2,1,1,0,0,32,2,2
https://api.github.com/repos/micahwave/post-finder,858,8,1,5,9,0,0,46,4,3
https://api.github.com/repos/michaelesmith/Throttle,367,1,2,1,1,0,0,9,2,1
https://api.github.com/repos/michaelliao/learngit,383,197,3,17,137,3,2,233,79,589
https://api.github.com/repos/michaelrossiter/treebook,172,1,1,0,1,0,0,20,2,0
https://api.github.com/repos/michail-nikolaev/task-force-arma-3-radio,430,30,15,38,100,600,98,712,11,12
https://api.github.com/repos/michalkonturek/ActiveRecord,224,14,17,186,1,2,0,180,2,74
https://api.github.com/repos/micheleg/dash-to-dock,849,37,17,89,22,87,0,324,10,2
https://api.github.com/repos/michelemostarda/machinelinking-stanbol-enhancement-engine,267,1,2,0,5,1,0,30,2,0
https://api.github.com/repos/michielbdejong/export.5apps.com,176,1,0,0,1,1,0,26,2,104
https://api.github.com/repos/michitux/dokuwiki-plugin-searchtext,801,2,1,1,6,2,0,14,5,24
https://api.github.com/repos/mideveloper/oyster,186,6,2,1,8,0,0,110,4,0
https://api.github.com/repos/miguelfito/Manhattan,223,3,3,2,76,28,0,246,4,0
https://api.github.com/repos/miguelfreitas/twister-core,252,121,100,715,95,174,33,3719,160,102
https://api.github.com/repos/miguelfreitas/twister-html,252,62,37,138,91,88,19,210,20,102
https://api.github.com/repos/miguelmartin75/anax,520,8,17,112,4,46,3,197,4,15
https://api.github.com/repos/mihnita/ansi-econsole,894,4,3,18,4,5,0,24,4,1
https://api.github.com/repos/mika/jenkins-debian-glue,1131,49,16,73,62,46,7,70,24,64
https://api.github.com/repos/mikaku/Monitorix,686,33,18,189,20,45,6,987,7,8
https://api.github.com/repos/mikalveli/tanapa-safari-android,172,2,1,0,6,13,0,35,3,4
https://api.github.com/repos/mikalveli/tanapa-safari-web,172,3,1,1,8,14,0,40,2,4
https://api.github.com/repos/mikeal/caseless,360,1,2,17,2,2,0,25,2,1432
https://api.github.com/repos/mikeal/request,1324,725,204,5539,374,693,78,959,162,1432
https://api.github.com/repos/mikedeboer/node-github,1552,160,43,672,100,94,5,310,64,68
https://api.github.com/repos/mikedm139/UnSupportedAppstore.bundle,1248,182,46,159,104,24,5,368,43,46
https://api.github.com/repos/mikehadlow/EasyNetQ,1236,202,64,437,166,110,24,857,53,85
https://api.github.com/repos/mikera/core.matrix,613,48,51,239,96,102,11,1714,23,148
https://api.github.com/repos/mikesname/docview,703,3,4,5,111,270,2,2302,2,10
https://api.github.com/repos/miketaylr/ignorelist,355,14,2,21,18,0,4,57,12,282
https://api.github.com/repos/mikey179/vfsStream,1208,48,27,381,25,64,7,317,12,27
https://api.github.com/repos/milkypostman/melpa,1069,483,37,439,1691,314,173,4318,397,67
https://api.github.com/repos/minddust/jquery-pjaxr,406,9,9,56,13,24,0,163,2,21
https://api.github.com/repos/mindinpanic/antuan-ego,185,1,1,0,2,1,0,1,1,5
https://api.github.com/repos/mineschan/MZTimerLabel,327,37,12,188,5,8,0,54,5,6
https://api.github.com/repos/MiniKeb/nuts,270,3,1,0,1,3,0,8,2,1
https://api.github.com/repos/mintcoinproject/mintcoin,214,39,13,17,17,5,0,38,8,1
https://api.github.com/repos/minusnine/gosftp,187,3,3,9,2,0,0,26,3,1
https://api.github.com/repos/misheska/basebox-packer,420,116,50,327,48,26,22,393,24,31
https://api.github.com/repos/mishoo/UglifyJS2,742,298,157,2559,130,418,95,554,39,329
https://api.github.com/repos/MissAllSunday/Breeze,587,3,3,8,3,123,0,1645,2,22
https://api.github.com/repos/mistic100/jQuery-highlightTextarea,937,26,1,37,3,28,0,31,4,8
https://api.github.com/repos/Mitch24/grocery-,171,2,0,0,28,2,0,197,3,2
https://api.github.com/repos/mitchellh/packer,534,511,207,2964,479,1015,77,3297,188,1816
https://api.github.com/repos/mitsuhiko/flask,1616,2866,888,10756,529,645,85,1906,223,3556
https://api.github.com/repos/mitsuhiko/werkzeug,1421,434,117,1577,351,245,31,2632,114,3556
https://api.github.com/repos/miyagawa/hubot-cron,678,18,4,80,12,5,1,38,9,1515
https://api.github.com/repos/miyagawa/hubot-lingr,167,2,3,15,1,0,0,9,2,1515
https://api.github.com/repos/mizzao/meteor-autocomplete,353,26,5,94,12,50,12,74,7,48
https://api.github.com/repos/mkarneim/pojobuilder,1077,14,13,77,16,58,0,263,4,4
https://api.github.com/repos/mkasa/klab,858,2,3,3,7,0,1,150,2,4
https://api.github.com/repos/mkitt/corduroy,342,2,2,3,4,2,0,32,3,27
https://api.github.com/repos/mkly/Data,225,9,5,20,21,18,11,203,7,32
https://api.github.com/repos/mknx/smarthome,726,42,36,57,97,31,28,632,10,10
https://api.github.com/repos/mko/watson-js,766,7,3,8,4,0,0,10,3,22
https://api.github.com/repos/mko237/Invasion,175,1,1,0,15,0,0,77,2,0
https://api.github.com/repos/mkoppanen/imagick,600,22,5,21,22,24,5,243,10,111
https://api.github.com/repos/mkovatsc/Californium,1274,41,22,58,22,45,1,854,8,23
https://api.github.com/repos/mleonard87/JIRAChangelogBuilder,558,4,4,7,3,25,4,86,4,6
https://api.github.com/repos/mlp6/mlp6.github.io,420,2,1,0,1,1,0,30,2,3
https://api.github.com/repos/mlund/faunus,601,9,0,3,43,12,0,1140,7,2
https://api.github.com/repos/mluukkai/ohtu2014,189,83,4,4,383,3,0,170,5,36
https://api.github.com/repos/mmacmillan/grunt-jsdox,189,4,4,9,4,9,0,22,4,2
https://api.github.com/repos/mmcgrana/gobyexample,717,140,76,707,60,21,2,711,38,510
https://api.github.com/repos/mminke/docker-cookbook,249,2,1,1,1,0,0,18,2,0
https://api.github.com/repos/mmistakes/minimal-mistakes,472,601,18,294,29,54,2,267,12,147
https://api.github.com/repos/mmistakes/so-simple-theme,440,645,20,323,45,44,0,321,24,147
https://api.github.com/repos/mmozuras/vim-github-comment,484,5,2,112,5,2,1,32,4,40
https://api.github.com/repos/mnjuhn/via-ui,209,2,1,0,8,0,0,61,2,1
https://api.github.com/repos/mobfox/MobFox-Android-SDK,1217,16,7,16,8,5,0,83,6,30
https://api.github.com/repos/mobileresearch/weibo_ios_sdk_sso-oauth,698,321,72,282,7,62,3,29,3,80
https://api.github.com/repos/mohawkjohn/nmatrix,982,58,3,18,12,0,1,792,22,30
https://api.github.com/repos/mojombo/chronic,2414,295,58,1919,90,184,12,228,42,17312
https://api.github.com/repos/mojombo/semver,1198,168,93,1091,62,156,5,85,15,17312
https://api.github.com/repos/moll/js-must,349,12,12,154,8,9,0,218,3,32
https://api.github.com/repos/MoMenne/cs50-connection,173,19,5,5,14,1,0,56,10,26
https://api.github.com/repos/montogeek/redneuronal,169,1,1,0,2,0,0,7,2,16
https://api.github.com/repos/MoonScript/jQuery-ajaxTransport-XDomainRequest,1025,127,30,350,14,30,0,37,5,14
https://api.github.com/repos/moorchegue/ba,169,1,1,0,1,0,0,8,1,1
https://api.github.com/repos/mooya/Philips-Hue-Php-control,174,2,1,3,1,0,0,7,2,1
https://api.github.com/repos/mooz/js2-mode,1638,80,50,501,34,126,13,334,18,153
https://api.github.com/repos/Moravio/CEZET-Map,566,3,11,49,3,8,0,58,2,3
https://api.github.com/repos/Mordred/dokku-redirects-plugin,167,3,1,10,4,1,0,9,3,2
https://api.github.com/repos/morgoth/alexa,1893,11,2,29,7,1,0,123,7,34
https://api.github.com/repos/MoriceD3/D3ROS-ArreatCore,182,13,11,11,52,44,74,339,11,3
https://api.github.com/repos/moumar/ruby-audioinfo,1419,10,3,28,2,7,0,18,4,12
https://api.github.com/repos/moust/silex-cache-service-provider,237,3,2,2,2,0,0,32,3,0
https://api.github.com/repos/mpakus/imagenary,262,3,1,2,7,0,0,44,2,25
https://api.github.com/repos/mpasternacki/cookbooks,1312,10,1,11,5,1,0,32,3,40
https://api.github.com/repos/mpdavis/vinz,364,5,7,1,109,29,1,519,7,19
https://api.github.com/repos/mperham/sidekiq,966,701,169,4294,560,1385,286,2096,238,727
https://api.github.com/repos/mpvazquez/scattergories,173,4,7,0,34,16,0,144,5,10
https://api.github.com/repos/MrBlackD/test,167,1,2,0,1,0,0,5,2,0
https://api.github.com/repos/mrdoob/three.js,1630,4487,1148,16319,1385,3924,1463,8362,343,4866
https://api.github.com/repos/mrhanky17/pyload-freebsd,421,1,5,4,1,4,0,20,1,0
https://api.github.com/repos/mrmuth/bierfiets,167,1,2,0,6,0,0,12,2,2
https://api.github.com/repos/MrNice/HR-Algorithms-Meetup,251,127,6,25,13,10,0,90,7,63
https://api.github.com/repos/MrRio/jsPDF,1737,617,216,3290,92,265,12,410,39,155
https://api.github.com/repos/mrshankly/go-twitch,408,1,2,5,5,1,0,36,2,3
https://api.github.com/repos/MrSmacknShack/MrSmacknShack.github.io,177,1,1,0,3,0,0,28,1,0
https://api.github.com/repos/mrspartak/php.bloom.filter,566,11,2,19,2,4,0,17,3,4
https://api.github.com/repos/mrtur/MrturDroid,318,1,3,2,1,0,0,926,2,2
https://api.github.com/repos/mrvux/dx11-vvvv,563,36,19,29,32,135,0,378,6,52
https://api.github.com/repos/mrzard/OpenExchangeRatesBundle,172,3,1,6,4,1,0,21,2,10
https://api.github.com/repos/mrzarquon/jargyle-sugarcrm,168,1,0,0,1,0,0,1,1,16
https://api.github.com/repos/msonnabaum/chef-drush,1246,30,8,26,26,15,0,49,9,103
https://api.github.com/repos/mstahv/g-leaflet,341,10,6,3,13,1,0,68,8,17
https://api.github.com/repos/mstahv/maddon,219,5,7,13,13,9,0,119,5,17
https://api.github.com/repos/mstahv/v-leaflet,617,15,12,14,26,45,5,182,9,17
https://api.github.com/repos/mstarke/MacPass,779,76,122,734,36,205,16,835,13,24
https://api.github.com/repos/mstrlu/dot-emacs,409,1,1,0,5,0,0,80,2,0
https://api.github.com/repos/mtabor150/CampusCreatures,234,4,5,2,67,14,1,285,5,11
https://api.github.com/repos/mtekk/Breadcrumb-NavXT,990,11,3,12,6,89,0,238,2,12
https://api.github.com/repos/muhku/FreeStreamer,1070,77,33,402,12,80,1,454,3,23
